transaction_id,transaction_amount,transaction_hour,merchant_category,distance_from_home,previous_transactions,avg_transaction_amount,device_trust_score,international_transaction,failed_attempts,account_age_days,transactions_last_24h,fraud
112003,30.11,23,Fuel,9.1,91,48.34,0.55,0,1,1967,3,0
112004,38.96,3,Electronics,24.5,39,34.01,0.86,0,0,961,7,0
112005,41.03,6,Travel,28.33,55,38.38,0.85,0,0,175,3,0
112006,47.58,2,Fuel,1.17,19,32.97,0.65,0,0,148,5,0
112007,70.06,15,Online,8.48,38,55.91,0.49,0,1,2769,3,0
112008,39.18,8,Online,39.09,3,36.22,0.96,0,0,2490,4,0
112009,29.04,22,Electronics,21.97,20,23.02,0.51,0,0,69,2,0
112010,28.03,22,Restaurant,9.76,66,40.77,0.64,0,0,562,3,0
112011,23.33,16,Electronics,3.64,71,45.93,0.82,0,0,1069,4,0
112012,82.17,7,Electronics,1.83,5,35.99,0.86,1,0,2968,4,0
112013,22.6,17,Restaurant,4.69,25,15.35,0.9,0,1,1251,1,0
112014,86.67,23,Fuel,5.05,53,13.52,0.39,0,2,1706,4,0
112015,41.14,12,Grocery,8.34,77,33.78,0.79,1,1,125,4,0
112016,25.3,1,Electronics,3.5,12,17.01,0.6,0,1,2359,5,0
112017,70.57,0,Electronics,2.84,69,63.64,0.56,0,0,919,5,0
112018,21.02,15,Online,33.44,12,20.4,0.79,0,1,1233,4,0
112019,71.83,15,Restaurant,5.17,82,51.01,0.59,0,0,193,4,0
112020,48.98,10,Travel,14.84,67,19.42,0.74,0,1,2644,3,0
112021,23.65,23,Fuel,4.0,54,50.5,0.24,0,0,2612,1,0
112022,65.09,3,Electronics,12.18,4,30.36,0.69,0,0,803,4,0
112023,66.15,10,Travel,5.83,19,61.91,0.56,1,0,1245,3,0
112024,114.64,5,Grocery,1.63,85,37.31,0.72,0,0,956,3,0
112025,96.5,10,Grocery,72.49,89,28.06,0.77,0,0,708,4,0
112026,62.94,0,Grocery,11.02,67,40.8,0.27,0,0,128,6,1
112027,14.66,8,Electronics,8.99,7,15.05,0.53,0,1,1683,3,0
112028,366.4,6,Restaurant,4.0,9,85.17,0.74,0,0,523,2,0
112029,11.44,20,Grocery,12.31,4,24.26,0.66,0,1,285,5,0
112030,95.04,21,Grocery,18.15,55,30.98,0.92,0,0,1220,1,0
112031,59.63,2,Grocery,6.54,23,23.37,0.58,1,1,755,6,1
112032,14.06,8,Electronics,11.79,75,53.29,0.58,0,0,1105,2,0
112033,36.17,1,Grocery,4.87,83,45.09,0.91,0,1,2524,3,0
112034,37.68,9,Grocery,13.5,65,83.96,0.92,1,2,2028,3,0
112035,130.98,16,Fuel,27.85,4,18.12,0.86,0,0,2156,4,0
112036,21.29,0,Restaurant,1.12,9,23.94,0.55,0,0,645,4,0
112037,31.95,17,Online,13.13,42,24.05,0.81,0,0,1410,1,0
112038,4.94,5,Online,9.18,71,61.96,0.68,0,2,2649,1,1
112039,192.73,5,Online,1.38,26,42.62,0.9,1,0,614,1,0
112040,15.43,8,Online,50.79,21,14.35,0.55,0,2,374,2,1
112041,54.28,9,Restaurant,5.42,10,71.16,0.62,0,2,91,4,0
112042,36.92,14,Restaurant,14.97,10,24.54,0.75,0,1,1312,3,0
112043,37.03,3,Fuel,8.39,62,24.59,0.75,0,0,456,2,0
112044,83.84,7,Grocery,5.69,65,40.71,0.56,1,1,2322,4,0
112045,182.02,3,Electronics,13.48,100,52.38,0.83,1,1,1893,5,1
112046,50.72,2,Grocery,21.02,67,47.23,0.95,0,0,1056,2,0
112047,72.94,3,Online,27.71,99,20.99,0.75,0,1,1630,4,0
112048,54.38,0,Travel,18.09,12,36.21,0.69,0,0,583,1,0
112049,101.07,8,Fuel,13.45,91,88.07,0.7,0,0,108,3,0
112050,26.67,10,Travel,27.03,81,31.38,0.92,0,1,2978,2,0
112051,106.47,20,Travel,13.12,19,55.39,0.74,0,0,1878,6,0
112052,109.89,22,Travel,65.85,74,14.63,0.72,0,1,2626,2,1
112053,107.16,18,Restaurant,13.47,43,56.06,0.68,0,0,2875,2,0
112054,22.33,20,Online,6.87,90,25.31,0.73,0,1,2573,3,0
112055,34.76,19,Electronics,10.64,8,24.93,0.79,0,3,1664,4,0
112056,50.18,6,Restaurant,12.12,52,30.4,0.84,0,1,1208,3,0
112057,11.78,4,Grocery,6.0,2,23.07,0.85,0,1,1619,2,0
112058,169.94,1,Restaurant,3.11,76,35.36,0.63,0,0,2018,3,0
112059,40.0,18,Restaurant,10.16,39,33.28,0.79,0,0,885,1,0
112060,52.22,23,Fuel,40.92,54,12.47,0.58,0,0,1574,1,0
112061,24.06,2,Fuel,5.31,40,21.85,0.37,1,0,373,3,0
112062,12.25,14,Restaurant,8.08,95,65.2,0.47,0,1,716,4,0
112063,23.49,6,Grocery,25.52,29,22.07,0.71,0,0,1901,2,0
112064,49.27,4,Fuel,1.55,72,26.55,0.68,0,0,2239,1,0
112065,74.15,22,Grocery,31.38,15,60.42,0.94,0,0,313,4,0
112066,46.79,9,Restaurant,22.93,26,161.26,0.63,1,1,2997,4,0
112067,55.26,8,Grocery,14.36,48,10.22,0.77,0,1,1111,3,0
112068,29.86,22,Electronics,4.23,100,26.55,0.75,0,0,626,2,0
112069,63.22,13,Restaurant,1.75,41,58.79,0.8,0,0,2555,3,0
112070,153.63,21,Travel,4.74,68,48.82,0.96,0,0,1695,1,0
112071,76.27,12,Fuel,25.8,33,19.33,0.85,0,1,1508,3,0
112072,83.81,0,Restaurant,48.79,12,37.67,0.94,0,2,2312,2,0
112073,52.7,15,Restaurant,24.1,50,21.31,0.94,0,0,704,4,0
112074,10.46,19,Travel,13.5,75,19.23,0.67,0,0,2577,3,0
112075,15.8,7,Grocery,54.17,94,12.94,0.68,0,1,2367,5,0
112076,60.91,16,Online,31.74,53,14.22,0.68,0,0,2179,2,0
112077,40.05,5,Online,19.2,90,35.22,0.71,0,2,1496,2,0
112078,60.09,1,Restaurant,0.7,50,35.98,0.86,0,0,1500,1,0
112079,182.87,12,Travel,6.11,30,14.91,0.93,0,0,1944,2,0
112080,77.74,7,Restaurant,6.63,100,22.41,0.74,0,0,1321,3,0
112081,125.59,8,Online,7.68,97,35.38,0.61,0,0,2267,4,0
112082,44.05,12,Online,8.88,31,49.9,0.48,0,1,1815,2,0
112083,19.56,17,Restaurant,50.45,2,103.47,0.86,0,0,2018,4,0
112084,38.39,17,Fuel,24.38,79,63.76,0.5,0,1,1907,3,0
112085,19.6,8,Restaurant,21.19,66,85.19,0.8,0,0,2526,3,0
112086,164.43,1,Grocery,10.01,53,82.35,0.63,0,0,1098,2,0
112087,82.38,3,Restaurant,7.41,76,13.3,0.81,0,0,1875,1,0
112088,64.62,17,Restaurant,2.29,82,53.65,0.76,0,0,1367,2,0
112089,123.02,16,Grocery,10.88,72,13.44,0.75,0,1,529,3,0
112090,6.57,11,Travel,4.14,67,54.16,0.88,1,0,1852,4,0
112091,68.67,15,Restaurant,8.93,99,30.66,0.42,0,0,33,3,0
112092,12.43,12,Online,3.06,56,56.21,0.65,0,0,187,2,0
112093,40.18,10,Fuel,7.59,33,32.42,0.72,0,1,1714,3,0
112094,30.55,13,Fuel,0.79,31,57.67,0.69,0,0,2200,2,0
112095,73.37,9,Grocery,0.11,68,36.61,0.63,0,0,1582,4,0
112096,49.67,22,Restaurant,36.71,23,59.84,0.85,0,0,1008,3,0
112097,135.72,20,Restaurant,18.45,45,15.21,0.85,0,1,2231,1,0
112098,23.53,18,Electronics,15.95,35,21.82,0.63,0,0,1010,1,0
112099,76.57,23,Grocery,12.98,65,16.0,0.89,0,0,1509,6,0
112100,46.81,20,Grocery,23.35,3,24.78,0.79,0,0,2445,4,0
112101,9.28,16,Grocery,23.98,10,33.54,0.88,0,0,49,4,0
112102,17.69,8,Online,49.27,94,33.16,0.65,0,0,1211,5,0
112103,35.34,13,Grocery,5.04,28,9.29,0.92,0,1,1125,7,1
112104,110.06,4,Electronics,27.68,80,37.6,0.47,0,1,1566,2,0
112105,61.4,2,Grocery,85.11,4,71.4,0.41,0,0,893,5,0
112106,14.14,21,Online,0.53,57,43.65,0.88,0,0,1059,3,0
112107,35.65,7,Grocery,8.43,68,14.16,0.67,0,0,2556,2,0
112108,248.64,17,Grocery,10.31,23,47.17,0.8,0,1,104,6,0
112109,44.71,2,Travel,31.05,23,49.37,0.78,0,0,1016,1,0
112110,30.13,22,Electronics,0.25,50,18.81,0.65,0,1,988,2,0
112111,62.96,1,Travel,16.43,79,44.77,0.86,1,0,1437,1,0
112112,80.4,10,Online,40.16,77,56.16,0.62,0,0,2704,3,0
112113,26.83,4,Grocery,2.88,1,27.67,0.62,0,0,1149,3,0
112114,63.58,6,Grocery,2.21,24,21.96,0.7,0,0,2972,4,0
112115,30.08,13,Electronics,152.13,44,69.49,0.55,0,1,1679,6,0
112116,77.28,18,Fuel,31.47,65,63.53,0.74,0,0,356,4,0
112117,47.12,1,Grocery,21.52,45,9.89,0.6,0,1,860,2,0
112118,62.41,8,Fuel,9.16,77,26.72,0.29,0,2,597,4,0
112119,20.42,9,Online,34.63,38,26.77,0.77,0,1,2971,5,0
112120,19.31,18,Travel,46.1,81,19.99,0.68,0,0,1710,3,0
112121,94.72,16,Online,23.73,56,66.36,0.7,0,0,1600,3,0
112122,37.66,6,Restaurant,9.14,51,41.25,0.75,0,1,226,3,0
112123,52.28,17,Restaurant,15.77,30,28.77,0.89,1,0,2719,3,0
112124,30.7,5,Restaurant,1.87,84,30.49,0.73,0,1,2611,1,0
112125,90.82,8,Restaurant,3.1,5,35.28,0.93,0,0,2059,6,0
112126,23.41,7,Grocery,27.5,69,42.64,0.82,0,0,1587,1,0
112127,35.8,21,Restaurant,0.54,37,25.16,0.57,0,0,760,5,0
112128,82.06,21,Online,0.91,80,22.33,0.78,0,1,2220,1,0
112129,116.24,23,Electronics,12.77,21,44.42,0.62,0,2,37,1,0
112130,25.24,8,Fuel,3.37,98,31.47,0.82,0,0,2215,2,0
112131,235.97,23,Grocery,6.26,70,29.33,0.71,0,0,1346,2,0
112132,53.62,0,Fuel,9.16,70,17.5,0.4,0,0,1665,3,0
112133,15.82,1,Online,13.3,74,37.08,0.78,1,0,1028,5,0
112134,56.38,21,Online,6.0,95,32.64,0.77,0,0,1706,4,0
112135,28.65,23,Fuel,11.89,6,30.19,0.9,0,0,2029,3,0
112136,59.78,3,Online,8.34,67,13.5,0.73,0,0,2770,2,1
112137,38.92,19,Electronics,1.52,44,79.03,0.66,0,1,77,1,0
112138,43.24,17,Online,36.33,55,37.28,0.4,0,2,2692,3,0
112139,17.81,9,Grocery,5.95,52,38.55,0.9,0,0,1323,5,0
112140,98.6,0,Restaurant,16.92,89,80.19,0.59,0,0,1879,3,0
112141,14.29,9,Fuel,15.18,84,35.23,0.69,0,0,1856,1,0
112142,14.91,8,Electronics,4.0,99,34.84,0.71,0,1,2608,4,0
112143,56.3,22,Grocery,0.55,65,45.3,0.75,0,0,46,6,0
112144,171.15,12,Restaurant,35.0,52,69.92,0.63,0,0,1068,2,0
112145,29.45,14,Electronics,12.39,31,17.37,0.85,0,3,2600,2,0
112146,76.01,17,Travel,9.63,78,155.45,0.67,0,0,499,1,0
112147,106.27,12,Restaurant,25.91,67,32.16,0.94,0,0,2489,2,0
112148,84.2,4,Restaurant,0.61,80,19.22,0.97,1,0,1598,4,0
112149,30.57,1,Travel,26.08,78,19.91,0.72,0,1,1132,3,0
112150,15.15,6,Restaurant,9.46,67,132.3,0.8,1,1,2142,1,0
112151,5.55,8,Fuel,14.44,6,12.72,0.5,0,1,2116,3,0
112152,31.93,18,Fuel,25.13,9,24.64,0.78,0,0,565,3,0
112153,116.78,13,Online,14.25,97,15.22,0.69,0,2,1240,4,0
112154,14.71,16,Grocery,1.15,12,23.29,0.84,0,0,460,4,0
112155,75.96,19,Electronics,23.47,66,37.69,0.33,0,0,2943,3,0
112156,17.2,19,Fuel,27.78,64,25.95,0.78,1,0,1641,4,0
112157,44.5,10,Travel,11.15,43,36.88,0.72,0,0,331,2,0
112158,76.48,21,Fuel,10.41,60,114.21,0.82,0,0,2832,3,0
112159,22.34,4,Restaurant,5.22,67,37.62,0.66,0,1,481,5,0
112160,47.15,11,Fuel,18.6,77,20.89,0.74,0,0,1609,2,0
112161,27.84,20,Grocery,38.47,31,23.95,0.97,0,0,2363,4,0
112162,76.3,8,Travel,19.21,73,49.5,0.72,0,0,1975,1,0
112163,49.99,16,Online,26.56,40,15.39,0.63,0,1,60,5,0
112164,42.56,7,Fuel,32.7,72,78.47,0.82,0,1,2300,1,0
112165,164.43,23,Restaurant,4.61,22,40.35,0.89,0,2,1695,5,0
112166,73.41,7,Grocery,9.26,90,39.67,0.64,0,1,1468,3,0
112167,21.73,11,Fuel,10.31,80,30.01,0.62,0,0,761,2,0
112168,37.44,18,Restaurant,14.73,96,48.4,0.47,0,2,1876,2,0
112169,37.78,9,Grocery,0.91,35,61.82,0.91,0,0,2266,3,0
112170,43.48,23,Restaurant,15.98,100,22.44,0.71,0,0,1648,2,0
112171,392.31,1,Online,1.67,65,72.55,0.6,0,3,1299,6,1
112172,56.47,23,Travel,29.57,71,9.04,0.5,0,0,1215,3,0
112173,6.47,7,Fuel,59.35,50,18.49,0.78,0,0,2445,2,0
112174,24.82,13,Travel,6.16,40,14.48,0.68,0,0,776,2,0
112175,7.11,18,Restaurant,12.72,75,23.17,0.88,0,1,568,1,0
112176,30.06,3,Grocery,31.19,11,45.13,0.76,0,0,2786,3,0
112177,6.76,8,Restaurant,6.8,77,153.53,0.81,0,0,1508,3,0
112178,18.46,12,Electronics,3.09,41,69.26,0.73,1,1,2768,5,1
112179,10.29,8,Electronics,24.18,4,43.92,0.68,0,0,1770,6,0
112180,57.15,12,Electronics,21.57,89,20.08,0.51,0,0,2929,4,0
112181,40.47,15,Grocery,15.19,3,49.93,0.85,0,0,2518,3,0
112182,53.13,21,Grocery,52.02,74,17.74,0.75,0,1,827,3,0
112183,36.81,0,Travel,55.87,69,95.47,0.85,1,0,488,3,1
112184,11.53,7,Grocery,35.59,76,12.78,0.84,0,0,611,4,0
112185,64.21,8,Grocery,6.24,34,39.23,0.73,0,0,411,2,0
112186,228.15,23,Fuel,4.6,76,34.09,0.94,0,1,393,2,0
112187,58.46,12,Travel,32.51,53,30.4,0.87,0,1,2240,3,0
112188,27.57,16,Travel,18.97,38,28.0,0.69,0,0,2468,2,0
112189,11.19,21,Electronics,9.08,79,86.26,0.66,0,0,2919,2,0
112190,17.86,8,Restaurant,9.49,85,46.29,0.91,0,0,1562,2,0
112191,60.81,6,Restaurant,34.55,4,22.53,0.99,0,0,2499,3,0
112192,106.25,22,Travel,3.21,75,26.58,0.7,0,0,1929,2,0
112193,51.15,19,Travel,51.87,74,24.9,0.96,1,0,907,2,0
112194,83.09,22,Online,18.05,71,42.62,0.7,1,1,2407,3,0
112195,76.47,9,Fuel,28.21,73,8.81,0.64,0,0,2633,2,0
112196,63.81,20,Fuel,8.34,18,19.56,0.71,0,0,1411,3,0
112197,22.36,4,Grocery,15.91,47,28.0,0.6,0,0,2389,1,0
112198,47.3,16,Restaurant,24.95,27,11.34,0.89,1,1,1658,2,0
112199,18.85,1,Grocery,10.28,28,30.76,0.93,0,0,1003,2,0
112200,41.09,8,Restaurant,12.05,57,25.78,0.9,0,0,677,4,0
112201,54.48,1,Restaurant,15.7,96,146.67,0.74,0,2,2674,4,0
112202,183.26,9,Restaurant,1.18,74,56.2,0.96,1,1,2217,2,0
112203,12.44,11,Restaurant,35.8,98,9.26,0.78,0,1,312,1,0
112204,62.39,1,Online,36.27,5,126.23,0.89,0,2,750,2,0
112205,153.41,14,Online,5.95,20,19.41,0.95,0,1,2366,4,0
112206,80.07,2,Grocery,38.14,55,36.96,0.65,0,0,613,3,0
112207,85.6,1,Online,24.61,94,35.89,0.55,0,1,1146,3,0
112208,68.64,6,Online,11.88,33,43.96,0.86,0,0,2134,4,0
112209,130.13,8,Grocery,7.69,64,11.93,0.94,0,1,833,1,0
112210,15.2,10,Electronics,9.18,19,33.03,0.86,0,0,2237,2,0
112211,11.62,21,Online,13.76,2,81.0,0.59,0,1,246,7,0
112212,40.22,15,Restaurant,9.57,82,14.13,0.85,0,0,894,3,0
112213,5.78,6,Online,9.81,78,44.59,0.7,0,0,1523,3,0
112214,122.44,12,Restaurant,4.09,69,43.99,0.74,0,0,803,3,0
112215,121.35,2,Fuel,22.15,61,33.47,0.57,0,2,2357,3,0
112216,27.38,10,Fuel,16.93,58,15.8,0.55,0,1,2306,2,0
112217,28.97,2,Electronics,86.69,18,63.25,0.47,0,0,2016,2,0
112218,37.9,14,Travel,2.74,45,67.1,0.56,0,0,1041,3,0
112219,42.39,7,Travel,2.17,79,19.55,0.5,0,0,61,4,0
112220,45.35,6,Grocery,13.06,23,31.57,0.6,1,0,1722,8,0
112221,66.85,4,Travel,2.97,50,106.85,0.82,0,0,222,1,0
112222,34.63,5,Online,16.98,4,51.96,0.92,0,1,775,3,0
112223,94.53,18,Fuel,3.93,98,34.48,0.76,0,0,2389,4,0
112224,60.42,2,Fuel,11.87,24,19.75,0.78,1,1,1206,2,1
112225,23.42,10,Grocery,17.01,12,37.38,0.34,0,0,2444,3,0
112226,134.51,5,Online,11.03,29,14.24,0.72,0,0,2726,1,0
112227,11.91,23,Restaurant,6.94,6,57.29,0.83,0,0,419,3,0
112228,37.23,20,Grocery,27.44,24,47.44,0.61,0,0,1183,1,0
112229,96.57,13,Restaurant,34.72,86,17.07,0.45,0,0,2374,2,0
112230,21.1,16,Fuel,5.86,17,14.69,0.76,0,0,2275,3,0
112231,53.44,2,Travel,30.22,57,25.89,0.61,0,0,616,1,0
112232,65.96,23,Fuel,8.95,32,81.23,0.72,0,0,1967,4,0
112233,18.64,3,Restaurant,12.04,89,50.86,0.83,0,0,1542,2,0
112234,37.89,8,Restaurant,4.75,53,34.41,0.59,0,0,2524,4,0
112235,35.13,12,Electronics,17.69,26,33.78,0.65,0,0,2478,3,0
112236,24.62,5,Grocery,1.92,91,47.11,0.54,0,0,2481,4,0
112237,321.02,9,Restaurant,16.12,71,14.11,0.39,0,0,639,2,0
112238,20.35,19,Restaurant,82.39,35,27.54,0.51,0,0,2675,3,0
112239,99.93,19,Restaurant,25.2,98,14.32,0.92,0,0,363,3,0
112240,28.4,20,Restaurant,40.58,27,72.29,0.92,1,0,1991,4,0
112241,15.21,12,Fuel,11.23,8,47.12,0.62,0,1,1910,3,0
112242,44.37,22,Electronics,2.76,35,16.9,0.88,0,0,1138,3,0
112243,72.54,13,Restaurant,6.13,18,14.82,0.87,0,0,1654,3,0
112244,92.62,11,Online,0.9,23,47.59,0.36,0,0,2669,4,0
112245,165.02,22,Grocery,12.54,94,16.43,0.62,0,0,224,4,0
112246,572.91,12,Fuel,18.88,16,58.99,0.81,0,0,2463,2,0
112247,50.68,9,Online,9.94,31,41.03,0.69,0,1,2956,5,0
112248,22.27,6,Grocery,14.91,61,55.12,0.87,0,0,2238,4,0
112249,60.8,4,Fuel,6.96,34,41.14,0.88,0,0,2253,4,0
112250,31.83,11,Fuel,1.62,1,47.68,0.75,0,2,2774,4,0
112251,93.07,1,Online,10.18,73,72.71,0.5,0,1,1531,1,0
112252,12.59,7,Travel,14.29,100,25.44,0.8,0,1,717,3,0
112253,340.87,7,Fuel,72.96,68,89.08,0.61,0,0,1034,1,0
112254,87.4,18,Grocery,7.68,45,62.15,0.71,0,0,788,2,0
112255,8.89,4,Restaurant,20.38,58,10.59,0.77,0,1,2523,1,0
112256,21.37,7,Grocery,31.13,20,30.27,0.67,0,0,1442,3,0
112257,84.31,9,Travel,7.35,81,36.63,0.67,0,1,1231,3,0
112258,116.6,12,Fuel,47.85,44,28.06,0.45,0,0,701,3,0
112259,12.87,8,Online,7.45,10,72.62,0.58,1,0,1149,2,0
112260,76.84,6,Online,63.0,46,30.9,0.66,0,0,2444,1,0
112261,7.01,19,Electronics,0.04,77,50.8,0.82,0,0,1274,2,0
112262,37.32,19,Fuel,18.1,57,31.01,0.7,0,0,2344,3,0
112263,110.04,18,Travel,28.09,38,17.3,0.88,0,0,2615,5,0
112264,24.62,10,Grocery,5.91,16,9.03,0.71,0,0,1230,1,0
112265,10.42,7,Restaurant,2.24,39,14.28,0.71,0,0,960,4,0
112266,46.14,21,Travel,0.44,97,68.45,0.73,1,0,1436,5,0
112267,23.47,15,Grocery,1.39,27,19.74,0.55,0,0,2897,3,0
112268,71.28,9,Fuel,14.1,80,20.18,0.47,0,0,1712,3,0
112269,18.23,5,Restaurant,32.89,79,14.87,0.62,0,0,2178,3,0
112270,20.18,9,Fuel,1.17,80,28.98,0.82,0,0,326,4,0
112271,6.56,9,Restaurant,2.16,6,27.7,0.79,1,0,33,4,0
112272,47.13,18,Grocery,0.09,29,39.13,0.76,0,0,1063,3,0
112273,34.99,3,Grocery,5.97,40,48.37,0.9,0,1,913,1,1
112274,13.88,18,Fuel,45.75,17,19.89,0.45,0,0,2619,3,0
112275,48.15,2,Grocery,5.82,40,12.31,0.82,0,0,638,5,0
112276,101.94,16,Restaurant,10.46,71,27.25,0.91,0,0,1468,4,0
112277,33.31,13,Electronics,3.55,98,33.39,0.51,1,0,608,3,0
112278,51.49,9,Online,2.23,55,53.58,0.75,0,0,1228,3,0
112279,51.73,5,Electronics,3.62,100,22.17,0.64,0,1,1147,4,0
112280,13.68,15,Grocery,4.25,26,51.3,0.88,0,0,1573,5,0
112281,257.48,8,Online,2.51,26,51.59,0.75,0,0,2094,4,0
112282,26.48,20,Electronics,28.23,11,14.82,0.73,0,0,1284,3,0
112283,73.0,11,Restaurant,11.68,25,6.29,0.71,0,0,1733,2,0
112284,80.83,11,Online,13.97,100,21.01,0.83,0,1,2311,2,0
112285,35.67,13,Online,8.45,42,22.07,0.54,0,1,1556,2,0
112286,69.83,1,Electronics,4.26,48,21.5,0.8,0,0,819,4,0
112287,50.46,9,Online,1.77,2,81.06,0.83,0,2,1748,5,0
112288,11.29,3,Fuel,1.42,92,13.19,0.76,0,0,1826,2,0
112289,29.99,5,Restaurant,3.69,1,30.76,0.66,1,1,2439,1,0
112290,23.31,22,Online,34.17,6,24.27,0.46,0,1,1848,6,0
112291,26.69,12,Fuel,4.39,40,24.06,0.84,0,0,947,5,0
112292,12.51,22,Fuel,7.89,36,90.19,0.47,0,0,2335,3,0
112293,111.47,13,Electronics,15.31,1,18.93,0.61,0,0,672,1,0
112294,171.02,3,Fuel,12.89,15,37.93,0.77,0,0,2736,4,0
112295,97.53,9,Grocery,19.73,65,17.03,0.25,0,1,2746,3,0
112296,126.91,9,Fuel,3.89,83,44.58,0.69,0,0,1762,3,0
112297,29.66,4,Electronics,13.36,25,72.76,0.61,0,0,1878,2,0
112298,22.81,3,Travel,26.28,78,34.7,0.59,0,0,1440,7,0
112299,20.07,11,Fuel,8.82,86,27.6,0.59,0,0,1959,3,0
112300,72.22,21,Electronics,64.29,87,14.97,0.9,0,0,802,1,0
112301,49.62,13,Electronics,15.53,62,33.25,0.8,0,0,590,6,0
112302,37.73,6,Restaurant,20.22,71,43.81,0.67,1,1,1864,2,0
112303,129.75,1,Online,11.06,34,22.17,0.66,0,0,2995,2,0
112304,58.23,13,Grocery,35.12,11,37.33,0.62,0,1,2907,3,0
112305,19.01,9,Travel,10.81,80,107.78,0.87,0,0,2010,2,0
112306,21.92,15,Restaurant,51.34,38,31.45,0.79,0,2,1743,2,0
112307,74.72,2,Electronics,6.61,9,54.78,0.4,0,0,160,4,0
112308,103.29,7,Restaurant,36.15,4,10.25,0.93,0,2,1505,3,0
112309,66.45,22,Grocery,18.36,45,15.54,0.92,0,0,2759,3,0
112310,223.01,16,Electronics,28.89,56,39.28,0.93,0,0,2527,1,0
112311,176.18,3,Online,0.69,35,40.19,0.72,0,0,2587,2,0
112312,60.16,20,Fuel,5.85,23,94.5,0.66,0,0,2565,1,0
112313,19.02,18,Restaurant,33.8,24,23.73,0.93,1,0,2847,2,0
112314,12.44,14,Grocery,6.9,4,12.54,0.4,0,1,1642,1,0
112315,28.54,19,Online,22.45,94,29.85,0.56,0,1,1330,3,0
112316,79.67,9,Fuel,87.34,40,43.62,0.53,0,0,2339,3,0
112317,209.34,9,Restaurant,3.51,96,37.18,0.8,0,1,1613,3,0
112318,58.89,22,Restaurant,9.73,52,29.38,0.77,0,0,686,1,0
112319,115.8,23,Fuel,3.25,98,36.14,0.94,0,0,1462,3,0
112320,32.43,11,Restaurant,3.02,60,25.16,0.69,0,0,2389,4,0
112321,70.84,8,Online,18.05,34,28.25,0.82,0,0,799,4,0
112322,84.86,14,Restaurant,3.82,31,151.91,0.75,0,0,748,2,0
112323,6.81,17,Electronics,11.86,31,11.36,0.79,0,1,2418,3,0
112324,27.88,19,Electronics,68.65,32,47.66,0.9,0,1,374,2,0
112325,95.08,0,Online,7.29,36,30.45,0.61,0,1,924,4,0
112326,51.78,2,Travel,37.23,86,38.83,0.96,1,0,1975,3,0
112327,13.78,7,Travel,9.09,19,25.93,0.73,0,0,87,2,0
112328,4.54,6,Grocery,5.49,45,105.69,0.97,0,0,1489,2,0
112329,29.1,14,Fuel,7.38,35,8.41,0.75,0,2,962,5,0
112330,37.92,7,Fuel,2.46,38,42.84,0.6,0,0,1586,4,0
112331,18.26,14,Restaurant,20.45,42,10.89,0.81,0,2,563,1,0
112332,46.01,21,Online,12.8,60,15.62,0.63,0,1,1998,3,0
112333,63.8,4,Grocery,17.13,15,120.41,0.37,0,0,2304,2,0
112334,73.97,11,Restaurant,6.5,56,94.7,0.76,0,0,2667,3,0
112335,4.85,11,Travel,19.08,60,29.47,0.58,0,1,1802,2,0
112336,12.39,8,Restaurant,3.24,8,21.3,0.97,0,0,1588,2,0
112337,30.75,20,Restaurant,19.02,96,30.62,0.64,0,1,805,3,0
112338,67.69,8,Restaurant,1.52,100,55.65,0.57,0,1,642,3,0
112339,62.82,14,Electronics,9.2,94,22.28,0.29,0,0,1954,2,0
112340,61.85,14,Grocery,16.94,23,28.98,0.97,0,1,49,2,0
112341,28.64,19,Fuel,34.8,71,41.11,0.73,1,0,427,3,1
112342,30.12,11,Grocery,30.12,22,72.23,0.67,0,0,918,3,0
112343,21.0,4,Electronics,13.47,36,27.17,0.69,0,1,2817,1,0
112344,80.75,0,Travel,38.68,39,15.24,0.64,0,1,2841,1,0
112345,17.66,21,Electronics,12.69,92,18.11,0.93,1,0,2779,5,0
112346,86.92,18,Restaurant,13.11,76,59.67,0.44,0,0,2126,3,0
112347,48.77,10,Restaurant,22.95,67,226.99,0.94,0,0,174,2,0
112348,38.84,17,Electronics,37.84,38,18.21,0.64,1,1,1652,3,0
112349,22.4,5,Grocery,16.62,44,48.05,0.61,0,0,2326,4,0
112350,11.94,16,Grocery,51.95,36,99.15,0.58,0,0,990,1,0
112351,22.58,13,Restaurant,4.77,21,14.43,0.31,0,0,1898,4,0
112352,30.05,11,Fuel,46.46,22,29.64,0.55,0,1,1354,3,0
112353,4.8,4,Grocery,4.51,23,18.13,0.76,0,0,2772,5,0
112354,33.86,6,Online,13.45,7,12.1,0.59,0,0,1209,1,0
112355,92.94,15,Online,28.62,7,38.9,0.67,0,1,776,3,0
112356,67.39,8,Electronics,29.11,21,50.51,0.52,1,0,804,3,0
112357,25.88,22,Online,5.87,44,53.82,0.66,0,2,2008,6,0
112358,42.19,14,Online,76.7,78,240.85,0.53,0,0,419,3,0
112359,24.52,3,Online,1.51,42,15.28,0.38,0,0,190,4,0
112360,46.24,19,Fuel,0.64,7,51.68,0.39,0,0,2929,3,0
112361,161.76,22,Travel,33.16,69,100.8,0.53,0,0,301,3,0
112362,96.7,23,Electronics,30.77,19,9.57,0.81,0,0,1230,4,0
112363,64.63,6,Restaurant,22.46,89,23.91,0.56,0,1,1507,5,0
